(?b <http://schema.org/containedInPlace> yago:_Q3564604) ^ (?c <http://schema.org/containsPlace> yago:Vsetín_District) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<4855.0__13697.0)_ef10_10/10>) | support: 58, headCoverage: 0.006056808688387635, confidence: 3.2222222222222223, lift: 31.485714285714288, headConfidence: 0.1023391812865497, headSize: 9576, bodySize: 18
(?d <http://schema.org/hasOccupation> yago:Theatre_director) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2115.0__2491.5)_ef10_5/10>) | support: 54, headCoverage: 0.005639097744360902, confidence: 0.15, lift: 1.5088235294117647, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 360
(?d <http://schema.org/memberOf> yago:Sokol) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1783.0__2115.0)_ef10_4/10>) | support: 78, headCoverage: 0.008145363408521303, confidence: 0.14942528735632185, lift: 1.5030425963488845, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 522
(?d <http://schema.org/hasOccupation> yago:Cinematographer) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<3395.5__4019.0)_ef10_8/10>) | support: 73, headCoverage: 0.007623224728487886, confidence: 0.15020576131687244, lift: 1.4998648283319818, headConfidence: 0.10014619883040936, headSize: 9576, bodySize: 486
(?d <http://schema.org/givenName> <http://yago-knowledge.org/resource/Wilhelm_(name)>) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.89__8.76)_ef10_8/10>) | support: 59, headCoverage: 0.006161236424394319, confidence: 0.14898989898989898, lift: 1.498663101604278, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 396
(?d <http://schema.org/memberOf> yago:Böhmischer_konservativer_Großgrundbesitz_Q21296289) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1467.0__1783.0)_ef10_3/10>) | support: 59, headCoverage: 0.006161236424394319, confidence: 0.14898989898989898, lift: 1.498663101604278, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 396
(?d <http://schema.org/deathPlace> yago:České_Budějovice) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1467.0__1783.0)_ef10_3/10>) | support: 83, headCoverage: 0.00866750208855472, confidence: 0.14874551971326164, lift: 1.4962049335863377, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 558
(?d <http://schema.org/hasOccupation> yago:political_scientist_Q1238570) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2923.0__3395.5)_ef10_7/10>) | support: 86, headCoverage: 0.00898078529657477, confidence: 0.14930555555555555, lift: 1.4908759124087592, headConfidence: 0.10014619883040936, headSize: 9576, bodySize: 576
(?d <http://schema.org/givenName> yago:Jan_Q12173670) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1783.0__2115.0)_ef10_4/10>) | support: 72, headCoverage: 0.007518796992481203, confidence: 0.14814814814814814, lift: 1.4901960784313726, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 486
(?d <http://schema.org/award> <http://yago-knowledge.org/resource/Medal_of_Merit_(Czech_Republic)>) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.89__8.76)_ef10_8/10>) | support: 56, headCoverage: 0.005847953216374269, confidence: 0.14814814814814814, lift: 1.4901960784313726, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 378
(?d <http://schema.org/givenName> <http://yago-knowledge.org/resource/Libuše_(name)>) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<6.67__7.29)_ef10_6/10>) | support: 56, headCoverage: 0.005847953216374269, confidence: 0.14814814814814814, lift: 1.4901960784313726, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 378
(?d <http://schema.org/sameAs> "https://sk.wikipedia.org/wiki/Cesta_I._triedy_19_(%C4%8Cesko)") ^ (?d <http://schema.org/containedInPlace> ?c) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1136.5__1467.0)_ef10_2/10>) | support: 101, headCoverage: 0.01054720133667502, confidence: 0.1476608187134503, lift: 1.4852941176470589, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 684
(?a czso:sex sdmx-code:sex-M) ^ (?c <http://schema.org/foundingDate> "2000-11-12") ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<468.0__1136.5)_ef10_1/10>) | support: 73, headCoverage: 0.007623224728487886, confidence: 0.14747474747474748, lift: 1.4834224598930483, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 495
(?d <http://schema.org/memberOf> yago:FK_Hvězda_Cheb) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.29__7.89)_ef10_7/10>) | support: 69, headCoverage: 0.0072055137844611525, confidence: 0.14743589743589744, lift: 1.4830316742081449, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 468
(?d <http://schema.org/memberOf> yago:Communist_Party_of_Czechoslovakia) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<3.55__4.58)_ef10_2/10>) | support: 63, headCoverage: 0.006578947368421052, confidence: 0.14583333333333334, lift: 1.4777777777777779, headConfidence: 0.09868421052631579, headSize: 9576, bodySize: 432
(?d <http://schema.org/award> yago:Order_of_the_Victorious_February_Q1956596) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<468.0__1136.5)_ef10_1/10>) | support: 58, headCoverage: 0.006056808688387635, confidence: 0.14646464646464646, lift: 1.4732620320855616, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 396
(?d <http://schema.org/sameAs> "https://sk.wikipedia.org/wiki/Cesta_I._triedy_19_(%C4%8Cesko)") ^ (?d <http://schema.org/containedInPlace> ?c) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1467.0__1783.0)_ef10_3/10>) | support: 100, headCoverage: 0.010442773600668337, confidence: 0.14619883040935672, lift: 1.4705882352941178, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 684
(?d <http://schema.org/hasOccupation> yago:Diplomat) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2491.5__2923.0)_ef10_6/10>) | support: 63, headCoverage: 0.006578947368421052, confidence: 0.14583333333333334, lift: 1.4669117647058825, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 432
(?d <http://schema.org/sameAs> "https://de.wikipedia.org/wiki/Silnice_I/16") ^ (?d <http://schema.org/containedInPlace> ?c) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1783.0__2115.0)_ef10_4/10>) | support: 55, headCoverage: 0.005743525480367585, confidence: 0.1455026455026455, lift: 1.4635854341736694, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 378
(?d <http://schema.org/memberOf> yago:HC_Kometa_Brno) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2491.5__2923.0)_ef10_6/10>) | support: 68, headCoverage: 0.007101086048454469, confidence: 0.1452991452991453, lift: 1.4615384615384617, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 468
(?d <http://schema.org/givenName> <http://yago-knowledge.org/resource/Albert_(given_name)>) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2923.0__3395.5)_ef10_7/10>) | support: 71, headCoverage: 0.007414369256474519, confidence: 0.14609053497942387, lift: 1.458772641254393, headConfidence: 0.10014619883040936, headSize: 9576, bodySize: 486
(?d <http://schema.org/hasOccupation> yago:cellist_Q13219637) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2115.0__2491.5)_ef10_5/10>) | support: 60, headCoverage: 0.006265664160401002, confidence: 0.14492753623188406, lift: 1.4578005115089516, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 414
(?d <http://schema.org/hasOccupation> yago:Judge) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2491.5__2923.0)_ef10_6/10>) | support: 65, headCoverage: 0.006787802840434419, confidence: 0.14444444444444443, lift: 1.4529411764705882, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 450
(?d <http://schema.org/givenName> yago:Barbora_Q13537192) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.89__8.76)_ef10_8/10>) | support: 70, headCoverage: 0.007309941520467836, confidence: 0.1440329218106996, lift: 1.4488017429193902, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 486
(?d <http://schema.org/givenName> <http://yago-knowledge.org/resource/Leopold_(given_name)>) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.89__8.76)_ef10_8/10>) | support: 70, headCoverage: 0.007309941520467836, confidence: 0.1440329218106996, lift: 1.4488017429193902, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 486
(?d <http://schema.org/containedInPlace> yago:Olomouc_Region) ^ (?c <http://schema.org/containsPlace> ?d) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.29__7.89)_ef10_7/10>) | support: 57, headCoverage: 0.005952380952380952, confidence: 0.14393939393939395, lift: 1.447860962566845, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 396
(?d <http://schema.org/foundingDate> "1996-07-02") ^ (?c <http://schema.org/subOrganization> ?d) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<6.67__7.29)_ef10_6/10>) | support: 57, headCoverage: 0.005952380952380952, confidence: 0.14393939393939395, lift: 1.447860962566845, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 396
(?d <http://schema.org/givenName> yago:Zdeňka_Q18748567) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<6.67__7.29)_ef10_6/10>) | support: 57, headCoverage: 0.005952380952380952, confidence: 0.14393939393939395, lift: 1.447860962566845, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 396
(?d <http://schema.org/sameAs> "https://de.wikipedia.org/wiki/Silnice_I/16") ^ (?d <http://schema.org/containedInPlace> ?c) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<3.55__4.58)_ef10_2/10>) | support: 54, headCoverage: 0.005639097744360902, confidence: 0.14285714285714285, lift: 1.4476190476190476, headConfidence: 0.09868421052631579, headSize: 9576, bodySize: 378
(?d <http://schema.org/containedInPlace> yago:Karlovy_Vary_Region) ^ (?d <http://schema.org/containedInPlace> ?c) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1136.5__1467.0)_ef10_2/10>) | support: 101, headCoverage: 0.01054720133667502, confidence: 0.14387464387464388, lift: 1.4472096530920062, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 702
(?d <http://schema.org/hasOccupation> yago:Diplomat) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.29__7.89)_ef10_7/10>) | support: 62, headCoverage: 0.006474519632414369, confidence: 0.14351851851851852, lift: 1.4436274509803921, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 432
(?d <http://schema.org/memberOf> yago:Sturmabteilung) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.89__8.76)_ef10_8/10>) | support: 62, headCoverage: 0.006474519632414369, confidence: 0.14351851851851852, lift: 1.4436274509803921, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 432
(?d <http://schema.org/givenName> yago:Oskar_Q18145769) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2491.5__2923.0)_ef10_6/10>) | support: 67, headCoverage: 0.006996658312447786, confidence: 0.14316239316239315, lift: 1.4400452488687783, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 468
(?d <http://schema.org/memberOf> <http://yago-knowledge.org/resource/Constitutional_Party_(Austria)>) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2923.0__3395.5)_ef10_7/10>) | support: 109, headCoverage: 0.011382623224728487, confidence: 0.14417989417989419, lift: 1.4396941258255127, headConfidence: 0.10014619883040936, headSize: 9576, bodySize: 756
(?d <http://schema.org/memberOf> yago:FC_Vysočina_Jihlava) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.29__7.89)_ef10_7/10>) | support: 85, headCoverage: 0.008876357560568086, confidence: 0.14309764309764308, lift: 1.4393939393939394, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 594
(?d <http://schema.org/givenName> yago:Eliška) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.89__8.76)_ef10_8/10>) | support: 54, headCoverage: 0.005639097744360902, confidence: 0.14285714285714285, lift: 1.4369747899159664, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 378
(?d <http://schema.org/hasOccupation> yago:Politician) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<3.55__4.58)_ef10_2/10>) | support: 79, headCoverage: 0.008249791144527986, confidence: 0.14157706093189965, lift: 1.434647550776583, headConfidence: 0.09868421052631579, headSize: 9576, bodySize: 558
(?d <http://schema.org/memberOf> yago:SK_Kladno) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.89__8.76)_ef10_8/10>) | support: 59, headCoverage: 0.006161236424394319, confidence: 0.14251207729468598, lift: 1.4335038363171355, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 414
(?d <http://schema.org/award> yago:Artis_Bohemiae_Amicis_Medal_Q10858725) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<6.67__7.29)_ef10_6/10>) | support: 59, headCoverage: 0.006161236424394319, confidence: 0.14251207729468598, lift: 1.4335038363171355, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 414
(?d <http://schema.org/hasOccupation> yago:ethnographer_Q12347522) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.89__8.76)_ef10_8/10>) | support: 64, headCoverage: 0.006683375104427736, confidence: 0.14222222222222222, lift: 1.4305882352941177, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 450
(?d <http://schema.org/givenName> yago:Alexander) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.89__8.76)_ef10_8/10>) | support: 64, headCoverage: 0.006683375104427736, confidence: 0.14222222222222222, lift: 1.4305882352941177, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 450
(?d <http://schema.org/memberOf> yago:_Q20901922) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1467.0__1783.0)_ef10_3/10>) | support: 74, headCoverage: 0.007727652464494569, confidence: 0.1417624521072797, lift: 1.4259634888438135, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 522
(?d <http://schema.org/award> yago:Bavarian_Order_of_Merit) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.89__8.76)_ef10_8/10>) | support: 84, headCoverage: 0.008771929824561403, confidence: 0.1414141414141414, lift: 1.4224598930481285, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 594
(?d <http://schema.org/nationality> yago:Kingdom_of_Bohemia) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.29__5.94)_ef10_4/10>) | support: 56, headCoverage: 0.005847953216374269, confidence: 0.1414141414141414, lift: 1.4224598930481285, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 396
